best_match_score,__id_left,__id_right,Account_Num,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Provider_Num,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
-0.6146379012778378,10816,145182,10816,LAKE MARTIN COMMUNITY HOSPITAL,201 MARIARDEN ROAD,DADEVILLE,AL,36853,TALLAPOOSA,(256) 825-7821,Acute Care Hospitals,Proprietary,145182,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,26,8054.27,5881.0,4841.77
0.7871634638664916,32003,448304,32003,MADISON HEALTH,210 NORTH MAIN STREET,LONDON,OH,43140,MADISON,(740) 845-7000,Acute Care Hospitals,Voluntary non-profit - Private,448304,MADISON COUNTY HOSPITAL INC,210 NORTH MAIN STREET,LONDON,OH,43140,14,16066.86,7815.36,6841.79
1.5847171926326418,40504,410425,40504,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,CLARK,(702) 255-5065,Acute Care Hospitals,Proprietary,410425,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,90,52580.43,7985.76,5355.47
-1.0229911384928096,37259,811865,37259,SHARP CORONADO HOSPITAL AND HLTHCR CTR,250 PROSPECT PLACE,CORONADO,CA,92118,SAN DIEGO,(619) 435-6251,Acute Care Hospitals,Proprietary,811865,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,77,62521.42,10082.29,7670.6
0.9911676320687596,75206,301080,75206,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,14620,MONROE,(585) 341-6736,Acute Care Hospitals,Voluntary non-profit - Private,301080,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,14620,89,12285.49,7265.75,5444.45
-0.44482772030642914,75083,435942,75083,CHILDREN'S HOSPITAL OF ORANGE COUNTY,1201 W LA VETA AVE,ORANGE,CA,92868,ORANGE,(714) 997-3000,Childrens,Voluntary non-profit - Other,435942,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,3440 E LA PALMA AVE,ANAHEIM,CA,92806,11,33353.45,7131.36,6166.09
-0.6821446642919581,86159,757581,86159,PANA COMMUNITY HOSPITAL,101 E NINTH STREET,PANA,IL,62557,CHRISTIAN,(217) 562-2131,Critical Access Hospitals,Voluntary non-profit - Private,757581,COVENANT MEDICAL CENTER,3421 WEST NINTH STREET,WATERLOO,IA,50702,23,20836.48,6319.52,5477.13
1.7983714709829723,91092,373117,91092,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,(716) 297-4800,Acute Care Hospitals,Voluntary non-profit - Church,373117,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,45,13173.56,7255.62,5750.04
1.2224166799351464,11040,834499,11040,BON SECOURS HOSPITAL,2000 W BALTIMORE STREET,BALTIMORE,MD,21223,BALTIMORE CITY,(410) 362-3000,Acute Care Hospitals,Voluntary non-profit - Private,834499,BON SECOURS HOSPITAL,2000 W BALTIMORE STREET,BALTIMORE,MD,21223,22,12560.73,11587.68,10755.95
-0.8750693344054077,31030,701293,31030,LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH,600 BILLARS ST,SCOTLAND,SD,57059,BON HOMME,(605) 583-2226,Critical Access Hospitals,Government - Local,701293,PEKIN MEMORIAL HOSPITAL,600 SOUTH 13TH STREET,PEKIN,IL,61554,37,23669.95,5361.19,4426.59
1.9078606649464713,93516,526765,93516,CHRISTUS JASPER MEMORIAL HOSPITAL,1275 MARVIN HANCOCK DRIVE,JASPER,TX,75951,JASPER,(409) 384-5461,Acute Care Hospitals,Voluntary non-profit - Private,526765,CHRISTUS JASPER MEMORIAL HOSPITAL,1275 MARVIN HANCOCK DRIVE,JASPER,TX,75951,21,14284.57,6205.05,5202.38
1.0647916440774392,12607,503985,12607,MEDICAL CITY DENTON,3535 SOUTH I35 EAST,DENTON,TX,76210,DENTON,(940) 384-3535,Acute Care Hospitals,Proprietary,503985,DENTON REGIONAL MEDICAL CENTER,3535 SOUTH I35 EAST,DENTON,TX,76210,35,56168.26,5884.8,4543.0
1.1791635426427796,23227,700618,23227,SPRINGHILL MEMORIAL HOSPITAL,3719 DAUPHIN STREET,MOBILE,AL,36608,MOBILE,(251) 344-9630,Acute Care Hospitals,Proprietary,700618,SPRINGHILL MEMORIAL HOSPITAL,3719 DAUPHIN STREET,MOBILE,AL,36608,122,15820.19,5437.12,4004.07
1.461604193674367,45162,163388,45162,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,SONOMA,(707) 525-5300,Acute Care Hospitals,Voluntary non-profit - Private,163388,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,57,60528.25,9301.39,8166.16
0.8751168021623489,92161,169337,92161,EMORY HILLANDALE HOSPITAL,2801 DEKALB MEDICAL PARKWAY,LITHONIA,GA,30058,DE KALB,(404) 501-8040,Acute Care Hospitals,Government - Hospital District or Authority,169337,DEKALB MEDICAL CENTER AT HILLANDALE,2801 DEKALB MEDICAL PARKWAY,LITHONIA,GA,30058,45,19925.33,6246.4,5244.16
-0.28371763246165355,10404,176872,10404,CLEVELAND AREA HOSPITAL,1401 WEST PAWNEE,CLEVELAND,OK,74020,PAWNEE,(918) 358-2501,Critical Access Hospitals,Government - Hospital District or Authority,176872,MEMORIAL HOSPITAL,1401 WEST LOCUST,STILWELL,OK,74960,30,7063.7,5804.9,5126.6
1.743497370129507,40896,723760,40896,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,2401 UNIVERSITY AVE,MUNCIE,IN,47303,DELAWARE,(765) 747-3111,Acute Care Hospitals,Voluntary non-profit - Private,723760,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,2401 UNIVERSITY AVE,MUNCIE,IN,47303,130,29742.65,6952.9,5690.39
-0.9038817083428814,12840,793434,12840,GUNDERSEN TRI-COUNTY HOSPITAL AND CLINICS,18601 LINCOLN ST,WHITEHALL,WI,54773,TREMPEALEAU,(715) 538-4361,Critical Access Hospitals,Voluntary non-profit - Private,793434,GUNDERSEN LUTHERAN MEDICAL CENTER,1910 SOUTH AVE,LA CROSSE,WI,54601,39,15878.69,7249.85,6201.97
1.226431475974185,72435,717259,72435,OAKBEND MEDICAL CENTER,1705 JACKSON ST,RICHMOND,TX,77469,FORT BEND,(281) 341-3000,Acute Care Hospitals,Government - Hospital District or Authority,717259,OAKBEND MEDICAL CENTER,1705 JACKSON ST,RICHMOND,TX,77469,48,29075.02,6807.1,5868.56
1.3574639319224533,45584,716815,45584,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,(334) 288-2100,Acute Care Hospitals,Government - Hospital District or Authority,716815,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,168,20290.68,6362.93,5509.19
1.440283602144061,33354,137567,33354,ATLANTIC GENERAL HOSPITAL,9733 HEALTHWAY DRIVE,BERLIN,MD,21811,WORCESTER,(410) 641-9600,Acute Care Hospitals,Voluntary non-profit - Private,137567,ATLANTIC GENERAL HOSPITAL,9733 HEALTHWAY DRIVE,BERLIN,MD,21811,58,6600.95,6096.21,5324.28
-0.7622471752143909,46332,296421,46332,F W HUSTON MEDICAL CENTER,408 DELAWARE STREET,WINCHESTER,KS,66097,JEFFERSON,(913) 774-4340,Critical Access Hospitals,Voluntary non-profit - Private,296421,CLARK REGIONAL MEDICAL CENTER,175 HOSPITAL DRIVE,WINCHESTER,KY,40391,26,19399.65,5599.81,4708.04
1.38801357783311,77140,303665,77140,HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,FLEMINGTON,NJ,8822,HUNTERDON,(908) 788-6100,Acute Care Hospitals,Voluntary non-profit - Private,303665,HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,FLEMINGTON,NJ,8822,66,24144.47,7055.05,5201.61
-0.8080849396926097,44438,708574,44438,MASON GENERAL HOSPITAL & FAMILY OF CLINICS,901 MT VIEW DRIVE,SHELTON,WA,98584,MASON,(360) 426-1611,Critical Access Hospitals,Government - Hospital District or Authority,708574,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,129,31033.66,9633.6,8151.76
2.1292109882197066,37758,841361,37758,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,11801 SOUTH FREEWAY,BURLESON,TX,76028,JOHNSON,(817) 568-5317,Acute Care Hospitals,Voluntary non-profit - Church,841361,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,11801 SOUTH FREEWAY,BURLESON,TX,76028,56,33681.64,6068.41,5158.29
-0.6205228322159522,24518,735336,24518,MERCY MEDICAL CENTER-NEW HAMPTON,308 NORTH MAPLE AVENUE,NEW HAMPTON,IA,50659,CHICKASAW,(641) 394-4121,Critical Access Hospitals,Voluntary non-profit - Church,735336,MERCY MEDICAL CENTER-CLINTON,1410 NORTH 4TH STREET,CLINTON,IA,52732,64,22607.92,6596.58,5847.39
1.3345326775419972,13179,593927,13179,SUTTER TRACY COMMUNITY HOSPITAL,1420 NORTH TRACY BLVD,TRACY,CA,95376,SAN JOAQUIN,(209) 835-1500,Acute Care Hospitals,Voluntary non-profit - Private,593927,SUTTER TRACY COMMUNITY HOSPITAL,1420 N TRACY BLVD,TRACY,CA,95376,13,33897.23,7845.69,6863.54
2.2877667562718105,25070,236029,25070,PEACEHEALTH SOUTHWEST MEDICAL CENTER,400 NE MOTHER JOSEPH PLACE,VANCOUVER,WA,98668,CLARK,(360) 256-2000,Acute Care Hospitals,Voluntary non-profit - Private,236029,PEACEHEALTH SOUTHWEST MEDICAL CENTER,400 NE MOTHER JOSEPH PLACE,VANCOUVER,WA,98668,92,28928.45,7816.52,6645.36
2.095947589293284,79209,861881,79209,"OKLAHOMA HEART HOSPITAL SOUTH, LLC",5200 EAST I-240 SERVICE ROAD,OKLAHOMA CITY,OK,73135,OKLAHOMA,(405) 628-6000,Acute Care Hospitals,Physician,861881,"OKLAHOMA HEART HOSPITAL SOUTH, LLC",5200 EAST I-240 SERVICE ROAD,OKLAHOMA CITY,OK,73135,140,19182.26,5057.91,4189.64
1.326682749262981,52133,215903,52133,NORTHWEST MEDICAL CENTER,2801 N STATE RD 7,MARGATE,FL,33063,BROWARD,(954) 974-0400,Acute Care Hospitals,Proprietary,215903,NORTHWEST MEDICAL CENTER,2801 N STATE RD 7,MARGATE,FL,33063,76,58879.5,6235.33,5114.68
1.8265874280631396,32967,876632,32967,NORTHERN NAVAJO MEDICAL CENTER,US HWY 491 NORTH,SHIPROCK,NM,87420,SAN JUAN,(505) 368-6001,Acute Care Hospitals,Government - Federal,876632,NORTHERN NAVAJO MEDICAL CENTER,US HWY 491 NORTH,SHIPROCK,NM,87420,18,10353.61,9906.67,9125.78
-0.8462638029073991,80427,280397,80427,ASTRIA SUNNYSIDE HOSPITAL,1016 TACOMA AVENUE,SUNNYSIDE,WA,98944,YAKIMA,(509) 837-1500,Critical Access Hospitals,Voluntary non-profit - Private,280397,DEACONESS HOSPITAL,W 800 FIFTH AVENUE,SPOKANE,WA,99210,47,35400.55,7638.87,6999.04
1.6453284374247814,63993,154772,63993,CHICKASAW NATION MEDICAL CENTER,1921 STONECIPHER BLVD,ADA,OK,74820,PONTOTOC,(580) 436-3980,Acute Care Hospitals,Voluntary non-profit - Other,154772,CHICKASAW NATION MEDICAL CENTER,1921 STONECIPHER BLVD,ADA,OK,74820,19,10447.32,8602.37,7796.26
1.6289268281685265,60782,190089,60782,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,95945,NEVADA,(530) 274-6000,Acute Care Hospitals,Voluntary non-profit - Other,190089,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,95945,29,49039.17,8124.66,7288.52
1.406649822571506,45123,775141,45123,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,JEFFERSON,(205) 971-1000,Acute Care Hospitals,Proprietary,775141,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,95,53722.33,6273.68,5211.13
-1.3798489638045337,62520,865320,62520,"HOSPITAL PAVIA HATO REY, INC",AVE PONCE DE LEON 435,HATO REY,PR,919,SAN JUAN,(787) 754-0909,Acute Care Hospitals,Voluntary non-profit - Private,865320,MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,CA,90291,28,39896.89,6674.61,5989.61
1.7417134303159785,26891,839027,26891,BAYSTATE WING HOSPITAL AND MEDICAL CENTERS,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,(413) 283-7651,Acute Care Hospitals,Voluntary non-profit - Other,839027,BAYSTATE WING HOSPITAL AND MEDICAL CENTERS,40 WRIGHT STREET,PALMER,MA,1069,54,16959.69,6799.5,6089.13
1.5212822615097303,48423,626831,48423,LEHIGH VALLEY HOSPITAL,1200 SOUTH CEDAR CREST BOULEVARD,ALLENTOWN,PA,18105,LEHIGH,(610) 402-2273,Acute Care Hospitals,Voluntary non-profit - Private,626831,LEHIGH VALLEY HOSPITAL,1200 SOUTH CEDAR CREST BOULVARD,ALLENTOWN,PA,18105,420,39055.94,7418.01,5436.95
-0.6358890483093755,85573,197602,85573,CHAPMAN GLOBAL MEDICAL CENTER,2601 E CHAPMAN AVE,ORANGE,CA,92869,ORANGE,(714) 633-0011,Acute Care Hospitals,Proprietary,197602,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVE,ORANGE PARK,FL,32073,91,64365.84,6069.66,5234.12
0.034688820893414074,87528,163417,87528,PARK PLACE SURGICAL HOSPITAL,4811 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LA,70508,LAFAYETTE,(337) 237-8119,Acute Care Hospitals,Physician,163417,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",4801 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LA,70508,87,19773.06,5225.16,4371.91
1.2630496798246706,47114,106101,47114,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,CHARLESTON,(843) 847-4100,Acute Care Hospitals,Proprietary,106101,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,133,38166.27,5810.67,4865.36
-1.722200651138526,55375,716331,55375,HOSPITAL PAVIA SANTURCE,CALLE PROFESOR AUGUSTO RODRIGUEZ #1462,FERNANDEZ JUNCOS,PR,910,SAN JUAN,(787) 641-1616,Acute Care Hospitals,Voluntary non-profit - Private,716331,MAGNOLIA HOSPITAL,101 HOSPITAL DRIVE,MAGNOLIA,AR,71754,37,10971.08,6998.11,5670.24
1.4164777728271185,43151,676586,43151,STURGIS HOSPITAL,916 MYRTLE AVE,STURGIS,MI,49091,ST. JOSEPH,(269) 651-7824,Acute Care Hospitals,Government - Local,676586,STURGIS HOSPITAL,916 MYRTLE AVE,STURGIS,MI,49091,20,10776.85,6897.7,5872.9
-0.5497673713040727,41145,254598,41145,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,CRAWFORD,(712) 265-2500,Critical Access Hospitals,Voluntary non-profit - Other,254598,SALINE MEMORIAL HOSPITAL,#1 MEDICAL PARK DRIVE,BENTON,AR,72015,43,18079.09,5294.77,4557.35
2.374895039096758,42209,648013,42209,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,Acute Care Hospitals,Voluntary non-profit - Other,648013,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,129,32849.32,13246.1,9782.25
1.7793529839071465,76241,439244,76241,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401,MARATHON,(715) 847-2121,Acute Care Hospitals,Proprietary,439244,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401,89,19263.27,5979.84,4769.35
1.8311338748948929,53695,103787,53695,"LAKELAND HOSPITAL, ST JOSEPH",1234 NAPIER AVENUE,ST JOSEPH,MI,49085,BERRIEN,(269) 983-8300,Acute Care Hospitals,Voluntary non-profit - Private,103787,"LAKELAND HOSPITAL, ST JOSEPH",1234 NAPIER AVENUE,ST JOSEPH,MI,49085,111,12951.29,6479.34,5456.35
1.4773152857669298,54514,316002,54514,SHORE MEDICAL CENTER,100 MEDICAL CENTER WAY,SOMERS POINT,NJ,8244,ATLANTIC,(609) 653-3545,Acute Care Hospitals,Voluntary non-profit - Private,316002,SHORE MEDICAL CENTER,100 MEDICAL CENTER WAY,SOMERS POINT,NJ,8244,67,56525.07,6181.67,5208.9
-0.5778501867705417,75549,585848,75549,CASTLEVIEW HOSPITAL,300 NORTH HOSPITAL DRIVE,PRICE,UT,84501,CARBON,(435) 637-4800,Acute Care Hospitals,Proprietary,585848,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,3909,52,15782.12,5957.98,4581.1
-0.8308118088905574,20855,423029,20855,GENOA COMMUNITY HOSPITAL,"P O BOX 310, 706 EWING AVE",GENOA,NE,68640,PLATTE,(402) 993-2283,Critical Access Hospitals,Government - Local,423029,MARTIN GENERAL HOSPITAL,310 S MCCASKEY RD P O BOX 1128,WILLIAMSTON,NC,27892,35,27236.54,6281.69,5404.89
-0.6476676695853018,39046,117260,39046,COULEE MEDICAL CENTER,411 FORTUYN ROAD,GRAND COULEE,WA,99133,GRANT,(509) 633-1753,Critical Access Hospitals,Government - Hospital District or Authority,117260,JOHN RANDOLPH MEDICAL CENTER,411 WEST RANDOLPH ROAD,HOPEWELL,VA,23860,43,38980.44,6073.12,4766.3
1.6922106949936597,50277,278949,50277,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BLVD,LAWTON,OK,73505,COMANCHE,(580) 355-8620,Acute Care Hospitals,Government - Hospital District or Authority,278949,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BLVD,LAWTON,OK,73505,49,19992.16,5262.12,4249.08
0.7743584012224243,93291,690396,93291,BLESSING HOSPITAL,BROADWAY ST & N 11TH ST,QUINCY,IL,62305,ADAMS,(217) 223-1200,Acute Care Hospitals,Voluntary non-profit - Private,690396,BLESSING HOSPITAL,BROADWAY AT 11TH STREET,QUINCY,IL,62301,126,24984.62,6712.16,5460.95
1.6677020174978021,40959,304226,40959,DICKINSON COUNTY MEMORIAL HOSPITAL,1721 S STEPHENSON AVE,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-1313,Acute Care Hospitals,Government - Local,304226,DICKINSON COUNTY MEMORIAL HOSPITAL,1721 S STEPHENSON AVE,IRON MOUNTAIN,MI,49801,16,15944.38,5893.75,4852.5
1.279310684663745,37855,648513,37855,COMMUNITY FIRST MEDICAL CENTER,5645 W ADDISON STREET,CHICAGO,IL,60634,COOK,(773) 282-7000,Acute Care Hospitals,Voluntary non-profit - Private,648513,COMMUNITY FIRST MEDICAL CENTER,5645 W ADDISON STREET,CHICAGO,IL,60634,71,33672.03,6633.38,5359.86
-0.17937423823534016,77399,239680,77399,SALT LAKE BEHAVIORAL HEALTH,3802 SOUTH 700 EAST,SALT LAKE CITY,UT,84106,SALT LAKE,(801) 264-6035,Psychiatric,Proprietary,239680,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,53,27206.66,6387.87,5328.74
1.3117035310353304,85850,331075,85850,CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,FREEHOLD,NJ,7728,MONMOUTH,(732) 431-2000,Acute Care Hospitals,Voluntary non-profit - Private,331075,CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,FREEHOLD,NJ,7728,142,46276.2,7015.55,5987.04
-0.8496140728452664,82667,229681,82667,NORTH RUNNELS HOSPITAL,7821 EAST HIGHWAY 153,WINTERS,TX,79567,RUNNELS,(325) 754-4553,Critical Access Hospitals,Government - Hospital District or Authority,229681,NAVARRO REGIONAL HOSPITAL,3201 WEST HIGHWAY 22,CORSICANA,TX,75110,36,37051.58,6087.08,5162.31
0.2682258383178033,66226,458235,66226,NORTHWESTERN MEDICINE MCHENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,MCHENRY,IL,60050,MC HENRY,(815) 344-5000,Acute Care Hospitals,Voluntary non-profit - Other,458235,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,MCHENRY,IL,60050,95,21657.85,6010.81,4894.73
-0.6882259358197677,43334,839765,43334,BUCYRUS COMMUNITY HOSPITAL,629 NORTH SANDUSKY AVENUE,BUCYRUS,OH,44820,CRAWFORD,(419) 562-4677,Critical Access Hospitals,Voluntary non-profit - Other,839765,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,40,13589.28,5542.85,4283.7
-1.4386274125360996,73281,491617,73281,HOSPITAL METROPOLITANO DR TITO MATTEI,ROAD 128 KM 1.0,YAUCO,PR,698,YAUCO,(787) 856-1000,Acute Care Hospitals,Proprietary,491617,WHEELING HOSPITAL,1 MEDICAL PARK,WHEELING,WV,26003,90,12363.67,6522.57,5065.91
-0.5633397123713595,85402,264631,85402,SURPRISE VALLEY COMMUNITY HOSPITAL,741 NORTH MAIN STREET,CEDARVILLE,CA,96104,MODOC,(530) 279-6111,Critical Access Hospitals,Government - Local,264631,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,22,16502.5,6739.77,5840.59
0.7527122105288319,60014,179684,60014,SAINT MARY'S HOSPITAL,56 FRANKLIN STEET,WATERBURY,CT,6706,NEW HAVEN,(203) 709-6020,Acute Care Hospitals,Voluntary non-profit - Church,179684,SAINT MARYS HOSPITAL,56 FRANKLIN ST,WATERBURY,CT,6706,55,15620.02,8930.55,7738.11
-0.3544825412104025,72813,283853,72813,BLUFFTON HOSPITAL,139 GARAU STREET,BLUFFTON,OH,45817,ALLEN,(419) 358-9010,Critical Access Hospitals,Voluntary non-profit - Private,283853,BLUFFTON REGIONAL MEDICAL CENTER,303 S MAIN ST,BLUFFTON,IN,46714,15,30892.73,6039.8,5444.33
-0.3138055396302885,57657,529499,57657,ASSURANCE HEALTH CINCINNATI LLC,11690 GROOMS ROAD,CINCINNATI,OH,45242,HAMILTON,(513) 519-4947,Psychiatric,Proprietary,529499,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",234 GOODMAN STREET,CINCINNATI,OH,45219,82,25631.05,11364.27,7243.68
-1.3486563597159908,32153,712711,32153,HOSPITAL HERMANOS MELENDEZ INC,CARRETERA #2 KM 11 7,BAYAMON,PR,960,BAYAMON,(787) 620-8181,Acute Care Hospitals,Proprietary,712711,FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,ROCHESTER,NH,3867,51,22766.67,6131.33,5149.14
1.4866669668822248,92513,101905,92513,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,MARICOPA,(480) 412-3000,Acute Care Hospitals,Voluntary non-profit - Private,101905,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,55,32450.0,8198.29,6600.51
-0.13521933050807625,58330,170452,58330,FOUR WINDS OF SARATOGA,30 CRESCENT AVE,SARATOGA SPRINGS,NY,12866,SARATOGA,(518) 584-3600,Psychiatric,Proprietary,170452,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRINGS,NY,12866,60,26316.7,5653.42,4538.5
-1.1025206996677366,71509,703315,71509,PROGRESS WEST HOSPITAL,2 PROGRESS POINT PKWY,O FALLON,MO,63368,ST. CHARLES,(636) 344-1000,Acute Care Hospitals,Voluntary non-profit - Private,703315,IU HEALTH WEST HOSPITAL,1111 N RONALD REAGAN PKWY,AVON,IN,46123,74,32779.64,6253.96,5114.18
-0.5486298452300252,23795,160397,23795,BUTLER HOSPITAL,345 BLACKSTONE BLVD,PROVIDENCE,RI,2906,PROVIDENCE,(401) 455-6270,Psychiatric,Voluntary non-profit - Private,160397,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,RI,2906,191,22868.65,7404.18,6390.26
1.2023161594616119,56126,801821,56126,KERSHAWHEALTH,1315 ROBERTS STREET,CAMDEN,SC,29020,KERSHAW,(803) 432-4311,Acute Care Hospitals,Proprietary,801821,KERSHAWHEALTH,1315 ROBERTS STREET,CAMDEN,SC,29020,82,18438.46,5518.26,4512.39
1.16302876296592,36781,353359,36781,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,JEFFERSON,(315) 785-4121,Acute Care Hospitals,Voluntary non-profit - Private,353359,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,37,21566.16,9296.27,8488.08
-0.5807203194161124,82860,722641,82860,PROVIDENCE HOSPITAL OF NORTH HOUSTON LLC,16750 RED OAK DRIVE,HOUSTON,TX,77090,HARRIS,(281) 453-7916,Acute Care Hospitals,Proprietary,722641,HOUSTON METHODIST HOSPITAL,6565 FANNIN,HOUSTON,TX,77030,247,43524.03,8230.87,5623.46
1.5879292356464452,49134,336136,49134,THE HEART HOSPITAL BAYLOR PLANO,1100 ALLIED DRIVE,PLANO,TX,75093,COLLIN,(469) 814-3278,Acute Care Hospitals,Proprietary,336136,THE HEART HOSPITAL BAYLOR PLANO,1100 ALLIED DRIVE,PLANO,TX,75093,70,24284.89,5626.96,4568.46
1.4568707731645238,34641,614665,34641,NORTH SUBURBAN MEDICAL CENTER,9191 GRANT ST,THORNTON,CO,80229,ADAMS,(303) 451-7800,Acute Care Hospitals,Voluntary non-profit - Private,614665,NORTH SUBURBAN MEDICAL CENTER,9191 GRANT ST,THORNTON,CO,80229,14,55860.29,7541.36,5624.5
-0.42540585470883857,67543,639820,67543,MADISON REGIONAL HEALTH SYSTEM,323 SW 10TH ST,MADISON,SD,57042,LAKE,(605) 256-6551,Critical Access Hospitals,Voluntary non-profit - Private,639820,SSM HEALTH ST MARY'S HOSPITAL - MADISON,700 SOUTH PARK ST,MADISON,WI,53715,140,26011.79,6765.06,5654.46
-0.5086231516605391,33811,629445,33811,ADENA PIKE MEDICAL CENTER,100 DAWN LANE,WAVERLY,OH,45690,PIKE,(740) 947-2186,Critical Access Hospitals,Voluntary non-profit - Private,629445,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,CHILLICOTHE,OH,45601,63,20389.33,6374.02,5090.05
1.4570959606974865,34480,372673,34480,KING'S DAUGHTERS' MEDICAL CENTER,2201 LEXINGTON AVENUE,ASHLAND,KY,41101,BOYD,(606) 408-4401,Acute Care Hospitals,Voluntary non-profit - Private,372673,KING'S DAUGHTERS' MEDICAL CENTER,2201 LEXINGTON AVENUE,ASHLAND,KY,41101,119,19252.49,6091.56,5106.69
